date,yhat,yhat_lower,yhat_upper
2026-06-22,12.691176988125468,9.737144546439705,15.730124726060119
2026-06-23,12.644595884158855,9.75245248955415,15.591907322146586
2026-06-24,13.055994480228673,9.982470923429291,16.01613271764169
2026-06-25,13.08038544523434,10.133590932804896,15.97706804381413
2026-06-26,12.983854576847481,9.913687603370944,15.984630641497082
2026-06-27,12.87683251030255,9.793948728397194,15.706733138784442
2026-06-28,12.392228639104443,9.685558771634758,15.174198239423331
