date,yhat,yhat_lower,yhat_upper
2026-06-22,1.5368857176159145,0.0,3.090295644123663
2026-06-23,1.591177621214293,0.0,3.2723474464293374
2026-06-24,1.5715659620094657,0.0,3.1742520348595225
2026-06-25,1.7621439846293832,0.06915619161646355,3.273341205334231
2026-06-26,1.7225001490559024,0.1553484440499584,3.389606708730799
2026-06-27,1.6304082209642836,0.11114730609160628,3.184779537344622
2026-06-28,1.4321086244141918,0.0,3.0748534192517396
